Branch Path,Variable,Scenario,Year,Value,Units
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2033,432.5479643277723,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2034,436.5336872353303,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2035,440.9431184195257,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2036,445.3970893126523,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2037,449.8960498107598,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2038,454.4404543543028,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2039,459.0307619740433,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2040,463.6674363374174,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2041,468.350945795371,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2042,473.0817634296678,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2043,477.8603671006746,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2044,482.687239495631,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2045,487.5628681774051,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2046,492.4877456337422,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2047,497.4623693270125,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2048,502.4872417444571,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2049,507.5628704489465,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2050,512.6897681302491,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2051,517.8684526568173,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2052,523.0994471280981,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2053,528.383279927372,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2054,533.7204847751232,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2055,539.1116007829526,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2056,544.5571725080332,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2057,266.8399272448427,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2058,266.8399272448427,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2059,266.8399272448427,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Target,2060,266.8399272448427,MJ/100 km
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Current Accounts,2022,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2022,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2023,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2024,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2025,7680.383417978606,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2026,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2027,7680.383417978608,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2028,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2029,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2030,7680.383417978606,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2031,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2032,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2033,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2034,7680.383417978606,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2035,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2036,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2037,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2038,7680.383417978606,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2039,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2040,7680.383417978606,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2041,7680.383417978606,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2042,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2043,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2044,7680.383417978606,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2045,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2046,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2047,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2048,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2049,7680.383417978608,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2050,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2051,7680.383417978606,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2052,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2053,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2054,7680.383417978608,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2055,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2056,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2057,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2058,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2059,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,Target,2060,7680.383417978607,Kilometer
Demand\Passenger road\LPVs\ICE small,Sales Share,Current Accounts,2022,22.0,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2022,22.0,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2023,26.41459269667858,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2024,51.92152227410399,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2025,39.9987224007126,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2026,30.86722688514546,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2027,23.78234338263128,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2028,16.87592974088253,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2029,12.58895016098736,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2030,8.949464774673608,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2031,6.689582373560056,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2032,4.793831479790049,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2033,2.634143464447088,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2034,1.541511504649416,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2035,1.200298657718553,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2036,13.83233550539335,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2037,11.05942394712678,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2038,8.279563531033713,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2039,5.479868153510767,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2040,2.650123597872019,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2041,18.88091885257965,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2042,12.76760967626835,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2043,5.760818933660972,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2044,0.0,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2045,0.0,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2046,0.0,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2047,0.0,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2048,0.0,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2049,0.0,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2050,0.0,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2051,0.0,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2052,0.0,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2053,0.0,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2054,0.0,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2055,0.0,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2056,0.0,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2057,0.0,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2058,0.0,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2059,0.0,Share
Demand\Passenger road\LPVs\ICE small,Sales Share,Target,2060,0.0,Share
Demand\Passenger road\LPVs\ICE small,Stock Share,Current Accounts,2022,89.83788973909353,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Current Accounts,2022,7609.717612177286,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2022,7609.717612177286,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2023,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2024,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2025,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2026,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2027,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2028,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2029,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2030,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2031,7609.717612177286,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2032,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2033,7609.717612177286,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2034,7609.717612177286,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2035,7609.717612177286,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2036,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2037,7609.717612177286,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2038,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2039,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2040,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2041,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2042,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2043,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2044,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2045,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2046,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2047,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2048,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2049,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2050,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2051,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2052,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2053,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2054,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2055,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2056,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2057,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2058,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2059,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Average Mileage,Target,2060,7609.717612177286,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Current Accounts,2022,0.0039582853503935,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2022,0.0039582853503935,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2023,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2024,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2025,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2026,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2027,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2028,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2029,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2030,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2031,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2032,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2033,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2034,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2035,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2036,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2037,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2038,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2039,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2040,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2041,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2042,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2043,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2044,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2045,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2046,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2047,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2048,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2049,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2050,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2051,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2052,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2053,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2054,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2055,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2056,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2057,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2058,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2059,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Device Share,Target,2060,0.0,Share
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Current Accounts,2022,289.1058865342638,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2022,289.1058865342638,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2023,291.0672963628752,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2024,292.7607623104023,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2025,294.3969302906775,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2026,296.0246776948927,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2027,297.7126049119682,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2028,299.5227036217792,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2029,301.5455017344969,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2030,303.9021176535238,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2031,306.3131031095799,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2032,308.8194219407847,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2033,311.4730164165377,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2034,314.3418730114947,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2035,317.5170434459542,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2036,320.7242863090447,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2037,323.9639255646917,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2038,327.2362884491836,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2039,330.5417055042258,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2040,333.880510610329,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2041,337.2530410205344,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2042,340.6596373944793,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2043,344.1006438328074,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2044,347.5764079119266,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2045,351.0872807191176,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2046,354.6336168879977,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2047,358.215774634341,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2048,361.8341157922636,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2049,365.4890058507714,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2050,369.1808139906782,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2051,372.9099131218971,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2052,376.6766799211083,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2053,380.4814948698063,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2054,384.3247422927336,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2055,388.2068103967006,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2056,392.1280913097987,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2057,396.0889811210088,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2058,400.0898799202109,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2059,404.1311918385968,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Fuel Economy,Target,2060,408.2133250894919,MJ/100 km
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Current Accounts,2022,7609.717612177286,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2022,7609.717612177286,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2023,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2024,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2025,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2026,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2027,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2028,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2029,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2030,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2031,7609.717612177286,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2032,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2033,7609.717612177286,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2034,7609.717612177286,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2035,7609.717612177286,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2036,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2037,7609.717612177286,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2038,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2039,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2040,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2041,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2042,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2043,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2044,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2045,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2046,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2047,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2048,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2049,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2050,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2051,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2052,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2053,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2054,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2055,7609.717612177285,Kilometer
Demand\Passenger road\LPVs\ICE small\Biodiesel,Final On-Road Mileage,Target,2056,7609.717612177285,Kilometer
