"default_version","economy","Branch_Path","Variable","Scenario","Region","expected_key_Branch_Path","expected_key_Variable","expected_key_Scenario","expected_key_Region","input_source","source_type","source_name","source_scope","review_recommended","review_reason"
"v2026_05_25_best_guess","14PE","Demand\Freight road\Trucks\PHEV medium","Stock","Reference","Peru","Demand\Freight road\Trucks\PHEV medium","Stock","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Buses\BEV","Stock","Reference","Peru","Demand\Passenger road\Buses\BEV","Stock","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Buses\FCEV","Stock","Reference","Peru","Demand\Passenger road\Buses\FCEV","Stock","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Buses\HEV","Stock","Reference","Peru","Demand\Passenger road\Buses\HEV","Stock","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Buses\ICE","Stock","Reference","Peru","Demand\Passenger road\Buses\ICE","Stock","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Buses\PHEV","Stock","Reference","Peru","Demand\Passenger road\Buses\PHEV","Stock","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\LPVs\BEV large","Stock","Reference","Peru","Demand\Passenger road\LPVs\BEV large","Stock","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\LPVs\BEV medium","Stock","Reference","Peru","Demand\Passenger road\LPVs\BEV medium","Stock","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\LPVs\FCEV large","Stock","Reference","Peru","Demand\Passenger road\LPVs\FCEV large","Stock","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\LPVs\FCEV medium","Stock","Reference","Peru","Demand\Passenger road\LPVs\FCEV medium","Stock","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\LPVs\HEV large","Stock","Reference","Peru","Demand\Passenger road\LPVs\HEV large","Stock","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\LPVs\HEV medium","Stock","Reference","Peru","Demand\Passenger road\LPVs\HEV medium","Stock","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\LPVs\ICE large","Stock","Reference","Peru","Demand\Passenger road\LPVs\ICE large","Stock","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\LPVs\ICE medium","Stock","Reference","Peru","Demand\Passenger road\LPVs\ICE medium","Stock","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\LPVs\PHEV large","Stock","Reference","Peru","Demand\Passenger road\LPVs\PHEV large","Stock","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\LPVs\PHEV medium","Stock","Reference","Peru","Demand\Passenger road\LPVs\PHEV medium","Stock","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Motorcycles\BEV","Stock","Reference","Peru","Demand\Passenger road\Motorcycles\BEV","Stock","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Motorcycles\FCEV","Stock","Reference","Peru","Demand\Passenger road\Motorcycles\FCEV","Stock","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Motorcycles\HEV","Stock","Reference","Peru","Demand\Passenger road\Motorcycles\HEV","Stock","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Motorcycles\ICE","Stock","Reference","Peru","Demand\Passenger road\Motorcycles\ICE","Stock","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Motorcycles\PHEV","Stock","Reference","Peru","Demand\Passenger road\Motorcycles\PHEV","Stock","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 0","Survival Rate","Reference","Peru","Demand\Freight road\Age 0","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 1","Survival Rate","Reference","Peru","Demand\Freight road\Age 1","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 10","Survival Rate","Reference","Peru","Demand\Freight road\Age 10","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 11","Survival Rate","Reference","Peru","Demand\Freight road\Age 11","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 12","Survival Rate","Reference","Peru","Demand\Freight road\Age 12","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 13","Survival Rate","Reference","Peru","Demand\Freight road\Age 13","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 14","Survival Rate","Reference","Peru","Demand\Freight road\Age 14","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 15","Survival Rate","Reference","Peru","Demand\Freight road\Age 15","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 16","Survival Rate","Reference","Peru","Demand\Freight road\Age 16","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 17","Survival Rate","Reference","Peru","Demand\Freight road\Age 17","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 18","Survival Rate","Reference","Peru","Demand\Freight road\Age 18","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 19","Survival Rate","Reference","Peru","Demand\Freight road\Age 19","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 2","Survival Rate","Reference","Peru","Demand\Freight road\Age 2","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 20","Survival Rate","Reference","Peru","Demand\Freight road\Age 20","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 21","Survival Rate","Reference","Peru","Demand\Freight road\Age 21","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 22","Survival Rate","Reference","Peru","Demand\Freight road\Age 22","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 23","Survival Rate","Reference","Peru","Demand\Freight road\Age 23","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 24","Survival Rate","Reference","Peru","Demand\Freight road\Age 24","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 25","Survival Rate","Reference","Peru","Demand\Freight road\Age 25","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 26","Survival Rate","Reference","Peru","Demand\Freight road\Age 26","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 27","Survival Rate","Reference","Peru","Demand\Freight road\Age 27","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 28","Survival Rate","Reference","Peru","Demand\Freight road\Age 28","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 29","Survival Rate","Reference","Peru","Demand\Freight road\Age 29","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 3","Survival Rate","Reference","Peru","Demand\Freight road\Age 3","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 30","Survival Rate","Reference","Peru","Demand\Freight road\Age 30","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 4","Survival Rate","Reference","Peru","Demand\Freight road\Age 4","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 5","Survival Rate","Reference","Peru","Demand\Freight road\Age 5","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 6","Survival Rate","Reference","Peru","Demand\Freight road\Age 6","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 7","Survival Rate","Reference","Peru","Demand\Freight road\Age 7","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 8","Survival Rate","Reference","Peru","Demand\Freight road\Age 8","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 9","Survival Rate","Reference","Peru","Demand\Freight road\Age 9","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 0","Survival Rate","Reference","Peru","Demand\Passenger road\Age 0","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 1","Survival Rate","Reference","Peru","Demand\Passenger road\Age 1","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 10","Survival Rate","Reference","Peru","Demand\Passenger road\Age 10","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 11","Survival Rate","Reference","Peru","Demand\Passenger road\Age 11","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 12","Survival Rate","Reference","Peru","Demand\Passenger road\Age 12","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 13","Survival Rate","Reference","Peru","Demand\Passenger road\Age 13","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 14","Survival Rate","Reference","Peru","Demand\Passenger road\Age 14","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 15","Survival Rate","Reference","Peru","Demand\Passenger road\Age 15","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 16","Survival Rate","Reference","Peru","Demand\Passenger road\Age 16","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 17","Survival Rate","Reference","Peru","Demand\Passenger road\Age 17","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 18","Survival Rate","Reference","Peru","Demand\Passenger road\Age 18","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 19","Survival Rate","Reference","Peru","Demand\Passenger road\Age 19","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 2","Survival Rate","Reference","Peru","Demand\Passenger road\Age 2","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 20","Survival Rate","Reference","Peru","Demand\Passenger road\Age 20","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 21","Survival Rate","Reference","Peru","Demand\Passenger road\Age 21","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 22","Survival Rate","Reference","Peru","Demand\Passenger road\Age 22","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 23","Survival Rate","Reference","Peru","Demand\Passenger road\Age 23","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 24","Survival Rate","Reference","Peru","Demand\Passenger road\Age 24","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 25","Survival Rate","Reference","Peru","Demand\Passenger road\Age 25","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 26","Survival Rate","Reference","Peru","Demand\Passenger road\Age 26","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 27","Survival Rate","Reference","Peru","Demand\Passenger road\Age 27","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 28","Survival Rate","Reference","Peru","Demand\Passenger road\Age 28","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 29","Survival Rate","Reference","Peru","Demand\Passenger road\Age 29","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 3","Survival Rate","Reference","Peru","Demand\Passenger road\Age 3","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 30","Survival Rate","Reference","Peru","Demand\Passenger road\Age 30","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 4","Survival Rate","Reference","Peru","Demand\Passenger road\Age 4","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 5","Survival Rate","Reference","Peru","Demand\Passenger road\Age 5","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 6","Survival Rate","Reference","Peru","Demand\Passenger road\Age 6","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 7","Survival Rate","Reference","Peru","Demand\Passenger road\Age 7","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 8","Survival Rate","Reference","Peru","Demand\Passenger road\Age 8","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Age 9","Survival Rate","Reference","Peru","Demand\Passenger road\Age 9","Survival Rate","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\LCVs","Vehicle Equivalent Weight","Reference","Peru","Demand\Freight road\LCVs","Vehicle Equivalent Weight","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Trucks\Heavy trucks","Vehicle Equivalent Weight","Reference","Peru","Demand\Freight road\Trucks\Heavy trucks","Vehicle Equivalent Weight","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Trucks\Medium trucks","Vehicle Equivalent Weight","Reference","Peru","Demand\Freight road\Trucks\Medium trucks","Vehicle Equivalent Weight","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Buses","Vehicle Equivalent Weight","Reference","Peru","Demand\Passenger road\Buses","Vehicle Equivalent Weight","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\LPVs\Passenger cars","Vehicle Equivalent Weight","Reference","Peru","Demand\Passenger road\LPVs\Passenger cars","Vehicle Equivalent Weight","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\LPVs\SUV and light trucks","Vehicle Equivalent Weight","Reference","Peru","Demand\Passenger road\LPVs\SUV and light trucks","Vehicle Equivalent Weight","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Motorcycles","Vehicle Equivalent Weight","Reference","Peru","Demand\Passenger road\Motorcycles","Vehicle Equivalent Weight","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 0","Vintage Profile Share","Reference","Peru","Demand\Freight road\Age 0","Vintage Profile Share","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 1","Vintage Profile Share","Reference","Peru","Demand\Freight road\Age 1","Vintage Profile Share","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 10","Vintage Profile Share","Reference","Peru","Demand\Freight road\Age 10","Vintage Profile Share","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 11","Vintage Profile Share","Reference","Peru","Demand\Freight road\Age 11","Vintage Profile Share","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 12","Vintage Profile Share","Reference","Peru","Demand\Freight road\Age 12","Vintage Profile Share","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Age 13","Vintage Profile Share","Reference","Peru","Demand\Freight road\Age 13","Vintage Profile Share","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
