economy,flows,products,is_subtotal,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
01AUS,15 Transport sector,06.03 Refinery feedstocks,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,06.04 Additives/  oxygenates,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,06.05 Other hydrocarbons,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,07 Petroleum products,True,1049.362403,1038.037096,1065.1844,1067.011201,1106.1219,1100.326205,1129.120595,1157.691896,1179.485199,1176.772161,1219.308986,1250.702441,1259.385944,1280.965779,1282.858803,1278.401506,1294.664013,1315.132181,1344.426178,1338.370236,1245.110124,1205.040041,1224.719303
01AUS,15 Transport sector,07.01 Motor gasoline,True,607.362802,580.8258,609.325201,612.135,649.242198,629.395201,615.167801,621.010401,614.409601,617.028959,618.628179,625.77078,614.523239,611.19938,593.672916,594.499713,592.490392,598.543417,589.373299,580.418776,515.158589,511.61262,471.071446
01AUS,15 Transport sector,07.02 Aviation gasoline,True,3.2112,3.434202,1.962399,2.988199,2.988199,2.854401,3.701801,2.809799,2.765201,3.032801,2.497602,2.482036,2.655038,3.092919,2.616683,2.506654,2.130185,2.178756,2.087547,2.112123,1.905132,1.970069,1.971141
01AUS,15 Transport sector,07.03 Naphtha,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,07.04 Gasoline type jet fuel,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,07.05 Kerosene type jet fuel,True,74.492998,82.0135,74.938001,67.729001,54.023001,52.777,73.513999,77.074002,86.3745,97.722001,99.635499,110.367653,114.617226,122.422836,124.39432,124.512736,126.851344,127.768756,130.433193,121.985445,97.485439,66.457901,85.056274
01AUS,15 Transport sector,07.06 Kerosene,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,07.07 Gas/diesel oil,True,291.469202,294.664196,308.040599,312.130202,328.531204,350.172003,356.221196,390.343796,412.112401,410.260751,439.286299,455.45109,473.284802,492.406035,509.725102,520.833348,540.198077,558.961376,603.271377,616.432868,614.835959,611.833848,653.004067
01AUS,15 Transport sector,07.08 Fuel oil,True,7.667999,10.223998,7.667999,7.156799,7.7532,7.029001,6.389999,6.9864,6.645599,5.964,6.4752,5.762247,4.301665,1.999004,1.988826,2.217204,2.518168,3.679875,4.781635,5.811961,5.393034,6.051969,6.63823
01AUS,15 Transport sector,07.09 LPG,True,65.158201,66.875401,63.250201,64.872,63.584098,58.098599,74.125799,59.3388,57.049199,42.522929,52.551809,50.787956,49.913853,49.753486,50.365475,33.653972,30.331528,23.774681,14.433687,11.568823,10.29733,7.102672,6.975025
01AUS,15 Transport sector,07.10 Refinery gas (not liquefied),True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,07.11 Ethane,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,07.12 White spirit SBP,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,07.13 Lubricants,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128698,0.128698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,07.14 Bitumen,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,07.15 Paraffin  waxes,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,07.16 Petroleum coke,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,07.17 Other products,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24072,0.234398,0.08068,0.090121,0.092118,0.09548,0.17788,0.144319,0.225321,0.045439,0.040239,0.034642,0.010961,0.003119
01AUS,15 Transport sector,07.99 PetProd nonspecified,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,08 Gas,True,12.744904,13.787999,13.684501,14.937301,14.149801,15.246002,16.164,16.7715,17.110798,12.633301,12.528003,11.907004,12.0249,12.833099,12.419096,13.205699,15.14631,15.606691,17.283939,19.386048,19.095375,17.973581,17.516081
01AUS,15 Transport sector,08.01 Natural gas,True,12.744904,13.787999,13.684501,14.937301,14.149801,15.246002,16.164,16.7715,17.110798,12.633301,12.528003,11.907004,12.0249,12.833099,12.419096,13.205699,15.14631,15.606691,17.283939,19.386048,19.095375,17.973581,17.516081
01AUS,15 Transport sector,08.02 LNG,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,08.03 Gas works gas,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,08.99 Gas nonspecified,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,09 Nuclear,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,10 Hydro,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,11 Geothermal,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,12 Solar,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,12.01 of which: Photovoltaics,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,12.99 Solar nonspecified,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,"13 Tide, wave, ocean",True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,14 Wind,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,15 Solid biomass,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,15.01 Fuelwood & woodwaste,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,15.02 Bagasse,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,15.03 Charcoal,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,15.04 Black liqour,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,15.05 Other biomass,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,16 Others,True,0.0,0.0,0.0,1.9296,0.964802,0.7772,2.066002,4.643999,6.731198,8.2392,7.015197,9.430503,9.638127,10.181397,10.585352,10.318678,6.755833,4.167202,5.021602,5.370002,4.415198,3.669408,4.004779
01AUS,15 Transport sector,16.01 Biogas,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,16.02 Industrial waste,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,16.03 Municipal solid waste (renewable),True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,16.04 Municipal solid waste (non-renewable),True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,16.05 Biogasoline,True,0.0,0.0,0.0,1.9296,0.964802,0.7772,1.366802,2.840798,5.038399,6.9144,4.770398,6.191256,5.943703,6.492676,5.826267,5.226001,4.770398,4.020002,4.9848,5.3332,4.341599,3.617998,3.966398
01AUS,15 Transport sector,16.06 Biodiesel,True,0.0,0.0,0.0,0.0,0.0,0.0,0.6992,1.8032,1.692799,1.3248,2.244799,3.239248,3.694424,3.688722,4.759085,5.092677,1.985435,0.1472,0.036802,0.036802,0.0736,0.05141,0.03838
01AUS,15 Transport sector,16.07 Bio jet kerosene,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,16.08 Other liquid biofuels,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,16.09 Other sources,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,17 Electricity,True,8.406002,8.730006,7.826402,12.204003,12.711602,12.4416,13.2804,13.870806,14.526002,15.307196,13.208399,13.806002,14.6556,15.980404,16.416003,20.360287,21.696667,21.177998,21.462119,22.516656,22.995283,23.377479,24.281594
01AUS,15 Transport sector,18 Heat,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,15 Transport sector,19 Total,True,1074.208909,1065.156122,1089.115922,1099.426621,1137.773053,1136.385464,1167.190686,1199.999841,1225.447655,1220.324578,1255.977922,1288.63613,1298.10671,1319.960679,1322.279254,1322.311869,1338.262823,1356.084072,1388.193838,1385.642942,1291.615981,1250.060509,1270.521756
01AUS,15 Transport sector,20 Total Renewables,True,0.0,0.0,0.0,1.9296,0.964802,0.7772,2.066002,4.643999,6.731198,8.2392,7.015197,9.430503,9.638127,10.181397,10.585352,10.318678,6.755833,4.167202,5.021602,5.370002,4.415198,3.669408,4.004779
01AUS,15 Transport sector,21 Modern renewables,True,0.704559,0.706996,0.615227,2.959703,2.005456,1.872522,3.300987,5.843556,7.91002,9.386923,8.15092,10.86021,11.175864,12.278475,12.981842,13.026669,9.901209,7.470502,8.677009,9.781609,9.586218,9.873565,11.471836
01AUS,16 Other sector,01 Coal,True,0.950902,1.259302,0.411202,1.259302,1.310703,1.310703,0.950902,0.8995,0.745301,0.616799,0.539699,0.411198,0.2313,0.102799,0.214301,0.24,0.288998,0.484999,0.475198,0.543798,0.759398,0.171399,0.102799
01AUS,16 Other sector,01.01 Coking coal,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,01.02 Other bituminous coal,True,0.950902,1.259302,0.411202,1.259302,1.310703,1.310703,0.950902,0.8995,0.745301,0.616799,0.539699,0.411198,0.2313,0.102799,0.0771,0.102799,0.102799,0.102799,0.102799,0.102799,0.102799,0.102799,0.102799
01AUS,16 Other sector,01.03 Sub-bituminous coal,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,01.04 Anthracite,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,01.05 Lignite,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137201,0.137201,0.1862,0.3822,0.372399,0.441,0.656599,0.068601,0.0
01AUS,16 Other sector,01.99 Coal nonspecified,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,02 Coal products,True,1.007759,1.721591,2.540395,2.561388,1.343682,1.721587,1.364675,1.112734,0.986766,0.839801,0.0,0.0,0.0,0.0,0.0,0.020997,0.020997,0.020997,0.020997,0.020997,0.0,0.020997,0.0
01AUS,16 Other sector,02.01 Coke oven coke,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,02.02 Gas coke,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,02.03 Coke oven gas,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,02.04 Blast furnace gas,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,02.05 Other recovered gases,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,02.06 Patent fuel,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,02.07 Coal tar,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,02.08 BKB/PB,True,1.007759,1.721591,2.540395,2.561388,1.343682,1.721587,1.364675,1.112734,0.986766,0.839801,0.0,0.0,0.0,0.0,0.0,0.020997,0.020997,0.020997,0.020997,0.020997,0.0,0.020997,0.0
01AUS,16 Other sector,03 Peat,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,04 Peat products,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,05 Oil shale and oil sands,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,06 Crude oil & NGL,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,06.01 Crude oil,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,06.02 Natural gas liquids,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,06.03 Refinery feedstocks,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,06.04 Additives/  oxygenates,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,06.05 Other hydrocarbons,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,07 Petroleum products,True,84.5826,84.363899,102.499701,117.331599,117.80271,120.938004,116.532301,118.277498,118.693297,122.880696,124.693698,126.45547,129.447981,131.979914,131.826158,136.816439,141.741656,147.968584,148.921985,127.668578,117.946427,147.620162,136.723283
01AUS,16 Other sector,07.01 Motor gasoline,True,0.0,0.0,4.3262,4.237,4.3262,4.3262,4.415399,4.504599,4.593799,4.504599,4.9952,5.922032,6.031437,6.167512,6.065287,6.49541,6.878079,7.457344,6.942305,6.103333,5.253345,7.182694,6.932047
01AUS,16 Other sector,07.02 Aviation gasoline,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007134,0.007226,0.007536,0.007536,0.007536,0.00718,0.005799,0.006778,0.0,0.00165,0.001964,0.001114
01AUS,16 Other sector,07.03 Naphtha,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,07.04 Gasoline type jet fuel,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,07.05 Kerosene type jet fuel,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,07.06 Kerosene,True,3.131701,2.573999,3.088799,3.002999,1.8447,0.3432,0.3432,0.386098,0.300298,0.343196,0.343196,0.31218,0.31913,0.328228,0.332733,0.345218,0.352127,0.349853,0.370356,0.002403,0.0,0.0,0.0
01AUS,16 Other sector,07.07 Gas/diesel oil,True,59.512201,59.4696,80.599199,94.657201,95.381404,100.876801,97.383599,96.6594,98.278197,98.4912,100.195198,99.16185,100.87889,103.050889,103.144782,108.126174,112.541745,119.706168,122.387118,103.440768,95.252618,122.032856,116.45238
01AUS,16 Other sector,07.08 Fuel oil,True,0.425999,0.425999,0.127802,0.170399,0.127802,0.127802,0.127802,0.127802,0.127802,0.127802,0.127802,0.14241,0.204479,0.125671,0.309618,0.286528,0.17253,0.187527,0.18859,0.080768,0.017212,0.022919,0.019594
01AUS,16 Other sector,07.09 LPG,True,21.512699,21.894301,14.357701,15.264001,16.122605,15.264001,14.262301,16.599599,15.359401,19.413899,19.032301,19.990262,19.676059,20.293918,20.13484,19.769454,21.738515,20.259574,19.024999,18.040427,17.419801,18.37857,13.317507
01AUS,16 Other sector,07.10 Refinery gas (not liquefied),True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,07.11 Ethane,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,07.12 White spirit SBP,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,07.13 Lubricants,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,07.14 Bitumen,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,07.15 Paraffin  waxes,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,07.16 Petroleum coke,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,07.17 Other products,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919601,2.330758,2.00616,1.831361,1.786118,0.051481,0.002319,0.001838,0.000879,0.0018,0.00116,0.000641
01AUS,16 Other sector,07.99 PetProd nonspecified,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,08 Gas,True,152.738102,156.441599,151.565396,153.180898,153.800097,156.798901,158.810403,160.5429,163.197897,169.4493,173.880898,179.221501,182.004299,185.693402,193.565699,198.091802,180.89185,186.076619,183.310309,184.47251,190.26277,190.545991,192.317966
01AUS,16 Other sector,08.01 Natural gas,True,151.858799,155.529898,150.485399,152.1432,152.801997,155.791799,158.248802,160.000199,162.697499,169.048799,173.605499,179.024399,181.862099,185.596201,193.5018,198.042301,180.856752,186.048719,183.276107,184.438308,190.227672,190.503691,192.276567
01AUS,16 Other sector,08.02 LNG,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,08.03 Gas works gas,True,0.879303,0.911701,1.079998,1.037698,0.9981,1.007101,0.561601,0.542701,0.500398,0.400501,0.275399,0.197102,0.1422,0.097201,0.063899,0.049501,0.035098,0.027901,0.034202,0.034202,0.035098,0.042299,0.041399
01AUS,16 Other sector,08.99 Gas nonspecified,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,09 Nuclear,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,10 Hydro,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,11 Geothermal,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,12 Solar,True,3.417999,3.616997,3.670999,2.775999,2.616001,2.623001,2.431999,6.000999,6.668002,8.244002,10.484999,11.656001,12.381,13.141,13.229003,14.842001,14.871999,15.698,16.693303,17.602584,18.448824,19.675343,21.327999
01AUS,16 Other sector,12.01 of which: Photovoltaics,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01AUS,16 Other sector,12.99 Solar nonspecified,True,3.417999,3.616997,3.670999,2.775999,2.616001,2.623001,2.431999,6.000999,6.668002,8.244002,10.484999,11.656001,12.381,13.141,13.229003,14.842001,14.871999,15.698,16.693303,17.602584,18.448824,19.675343,21.327999
