Economy,Scenario,Branch Path,Variable,Year,Value,Units,Source,Comment,Input Status
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV large\Motor gasoline,Fuel Economy,2022,319.0862299989723,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV large\Motor gasoline,Mileage,2022,11014.47353352156,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV medium,PHEV Electric Driving Share,2022,0.52,Share,apec_phev_utilisation_rates.csv,PHEV utilisation rate from apec_phev_utilisation_rates.csv; source data_year 2024; evidence_grade B; range 0.42-0.62; synthetic_estimate. Future-year changes are handled by LEAP adjustment variables.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV medium,Sales Share,2022,4.0,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV medium,Stock Share,2022,0.0,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV medium\Biodiesel,Fuel Economy,2022,168.6383638781244,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV medium\Biodiesel,Mileage,2022,13995.25233731603,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV medium\Biogasoline,Fuel Economy,2022,232.5821153652511,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV medium\Biogasoline,Mileage,2022,12389.63501510675,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV medium\Efuel,Fuel Economy,2022,163.0114253714642,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV medium\Efuel,Mileage,2022,13528.27422820568,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV medium\Electricity,Fuel Economy,2022,230.5636124461855,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV medium\Electricity,Mileage,2022,12282.10948845619,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV medium\Gas and diesel oil,Fuel Economy,2022,163.0617977801171,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV medium\Gas and diesel oil,Mileage,2022,13532.45462081459,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV medium\Motor gasoline,Fuel Economy,2022,230.689140866253,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV medium\Motor gasoline,Mileage,2022,12288.79637969121,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV small,PHEV Electric Driving Share,2022,0.52,Share,apec_phev_utilisation_rates.csv,PHEV utilisation rate from apec_phev_utilisation_rates.csv; source data_year 2024; evidence_grade B; range 0.42-0.62; synthetic_estimate. Future-year changes are handled by LEAP adjustment variables.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV small,Sales Share,2022,3.0,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV small,Stock Share,2022,0.0,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV small\Biodiesel,Fuel Economy,2022,134.9106911024996,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV small\Biodiesel,Mileage,2022,14494.96034883652,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV small\Biogasoline,Fuel Economy,2022,186.1100805418252,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV small\Biogasoline,Mileage,2022,12832.01359661727,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV small\Efuel,Fuel Economy,2022,130.4091402971714,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV small\Efuel,Mileage,2022,14011.30853519388,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV small\Electricity,Fuel Economy,2022,184.4948929756993,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV small\Electricity,Mileage,2022,12720.64881320911,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV small\Gas and diesel oil,Fuel Economy,2022,130.4494382240937,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV small\Gas and diesel oil,Mileage,2022,14015.63819096917,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV small\Motor gasoline,Fuel Economy,2022,184.5953396688269,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV small\Motor gasoline,Mileage,2022,12727.57446349197,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\Motorcycles,Sales Share,2022,23.0,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\Motorcycles,Stock,2022,238513.3331000822,Device,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\Motorcycles,Stock Share,2022,1.655570337873746,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\Motorcycles,Vehicle Equivalent Weight,2022,0.25,Vehicle equivalent,apec_vehicle_equivalent_weights.csv,Vehicle Equivalent Weight from apec_vehicle_equivalent_weights.csv (motorcycle).,default
01AUS,Current Accounts,Demand\Passenger road\Motorcycles,Vehicle Equivalent Weight Lower Bound,2022,0.05,Vehicle equivalent,apec_vehicle_equivalent_weights.csv,Vehicle Equivalent Weight Lower Bound from apec_vehicle_equivalent_weights.csv (motorcycle).,default
01AUS,Current Accounts,Demand\Passenger road\Motorcycles,Vehicle Equivalent Weight Upper Bound,2022,0.8,Vehicle equivalent,apec_vehicle_equivalent_weights.csv,Vehicle Equivalent Weight Upper Bound from apec_vehicle_equivalent_weights.csv (motorcycle).,default
01AUS,Current Accounts,Demand\Passenger road\Motorcycles\BEV,Sales Share,2022,20.0,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\Motorcycles\BEV,Stock Share,2022,0.0,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\Motorcycles\BEV\Electricity,Fuel Economy,2022,61.38868227789529,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\Motorcycles\BEV\Electricity,Mileage,2022,5516.600497799159,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\Motorcycles\ICE,Sales Share,2022,80.0,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\Motorcycles\ICE,Stock Share,2022,100.0,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\Motorcycles\ICE\Biodiesel,Fuel Economy,2022,112.8361912299064,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\Motorcycles\ICE\Biodiesel,Mileage,2022,6076.324625816676,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\Motorcycles\ICE\Biogasoline,Fuel Economy,2022,150.5922256229921,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\Motorcycles\ICE\Biogasoline,Mileage,2022,5564.896384951454,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\Motorcycles\ICE\Efuel,Fuel Economy,2022,112.8361912299064,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\Motorcycles\ICE\Efuel,Mileage,2022,6076.324625816676,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\Motorcycles\ICE\Gas and diesel oil,Fuel Economy,2022,112.8361912299064,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\Motorcycles\ICE\Gas and diesel oil,Mileage,2022,6076.324625816676,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\Motorcycles\ICE\Motor gasoline,Fuel Economy,2022,149.3665628397466,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\Motorcycles\ICE\Motor gasoline,Mileage,2022,5519.603964553021,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
